name,Type,Plot Summary,Genre,Released,Status,Other name
Hantsu x Trash, Movie," Hamaji Youhei, a high school freshman, lives his life aimlessly, lazing around all day. He can't keep up with his studies, no good at sports and won't stick with anything for long. Besides that he's a pervert who's continuously rejected by girls. A sophomore convinces him into joining a club where he could lunge at girls, fondling and touching all he wanted. Thus he joined the Water Polo Club.Can Youhei, who never sticks with anything for long, find his place in this club?"," Comedy, Ecchi, Romance, School, Seinen, Sports", 2015, Completed," Sexy and Stupid Water Polo Comedy!!, ハンツー×トラッシュ"
Hanyou no Yashahime, Fall 2020 Anime," The daughters of Sesshoumaru and Inuyasha set out on a journey transcending time!In Feudal Japan, Half-Demon twins Towa and Setsuna are separated from each other during a forest fire. While desperately searching for her younger sister, Towa wanders into a mysterious tunnel that sends her into present-day Japan, where she is found and raised by Kagome Higurashi's brother, Souta, and his family.Ten years later, the tunnel that connects the two eras has reopened, allowing Towa to be reunited with Setsuna, who is now a Demon Slayer working for Kohaku. But to Towa's shock, Setsuna appears to have lost all memories of her older sister.Joined by Moroha, the daughter of Inuyasha and Kagome, the three young women travel between the two eras on an adventure to regain their missing past."," Action, Adventure, Comedy, Demons, Fantasy, Historical, Magic, Supernatural", 2020, Completed," Hanyou no Yashahime, Yashahime"
Hanyou no Yashahime, Fall 2021 Anime, Second season of Hanyou no Yashahime," Adventure, Comedy, Demons, Fantasy, Historical, Supernatural", 2021, Completed, Yashahime
Hanyou no Yashahime, Fall 2021 Anime, Second season of Hanyou no Yashahime," Adventure, Comedy, Fantasy, Supernatural", 2021, Completed, Yashahime
Hanyou no Yashahime, Fall 2020 Anime," The daughters of Sesshoumaru and Inuyasha set out on a journey transcending time!In Feudal Japan, Half-Demon twins Towa and Setsuna are separated from each other during a forest fire. While desperately searching for her younger sister, Towa wanders into a mysterious tunnel that sends her into present-day Japan, where she is found and raised by Kagome Higurashi's brother, Souta, and his family.Ten years later, the tunnel that connects the two eras has reopened, allowing Towa to be reunited with Setsuna, who is now a Demon Slayer working for Kohaku. But to Towa's shock, Setsuna appears to have lost all memories of her older sister.Joined by Moroha, the daughter of Inuyasha and Kagome, the three young women travel between the two eras on an adventure to regain their missing past."," Action, Adventure, Comedy, Demons, Fantasy, Historical, Magic, Supernatural", 2020, Completed, Yashahime
Haou Daikei Ryuu Knight, OVA, End of the series.," Adventure, Comedy, Fantasy, Mecha, Parody", 1996, Completed, Lord of Lords Ryu Knight
Haou Daikei Ryuu Knight, OVA, Continuation of the series.," Action, Adventure, Fantasy, Mecha", 1995, Completed, Lord of Lords Ryu Knight
Haou Taikei Ryuu Knight, TV Series," Adeu the Sonic, brash young pilot of the Ryu Knight Zephyr, is joined in his travels by Princess Paffy, Priest Izumi and Ninja Sarutobi. They encounter various people of the land, including other Ryus. On the way, Adeu seeks to test his Ryu against others and thereby grow in his abilities."," Action, Adventure, Fantasy, Mecha", 1994, Completed," Lord of Lords Ryu Knight, 覇王大系リューナイト"
Haou Taikei Ryuu Knight, OVA," In an old world clash between light and darkness (as always), the evil Lord Uongadis is sealed away under a gigantic monument called the Earth Blade. 20 years have passed since the wars, and now the threat of evil being brought back is greater than ever as demons try to revive their lord."," Action, Adventure, Fantasy, Mecha", 1994, Completed, Lord of Lords Ryu Knight
Happiness Charge Precure, TV Series," The ruler of the evil Phantom Empire (???? Gen'ei Teikoku), Queen Mirage, begins her invasion on Earth using an army of Choiarks and powerful monsters called Saiarks. All across the world, Pretty Cures are dispatched to fight against the Phantom Empire threat. Hime Shirayuki, a princess from the Blue Sky Kingdom (???????? Bur? Sukai ?koku), which was taken over by the Phantom Empire, joins the fight as a Pretty Cure named Cure Princess, but always finds herself running away scared.Given a Crystal of Love by the Spirit of Earth, Blue, and told to seek out a partner to fight alongside her, Hime goes to the city of Pikarigaoka (?????) and randomly throw the crystal in the air, deciding to partner up with whoever it lands upon. This person turns out to be Megumi Aino, a kind-hearted girl always looking to help others, who is recruited by Hime to fight by her side as Cure Lovely. Using the power of the PreCards and their changing forms, alongside Cure Honey and Cure Fortune, they form the HappinessCharge Pretty Cure team as they are given the task to collect all of the PreCards and defend the Earth against the Phantom Empire."," Fantasy, Kids, Magic, Shoujo", 2014, Completed, ハピネスチャージプリキュア！
Happiness Charge PreCure! Movie, Movie, Upcoming movie of Happiness Charge PreCure!," Fantasy, Kids, Magic, Shoujo", 2015, Completed, 映画ハピネスチャージプリキュア！人形の国のバレリーナ
Happiness OVA, TV Series," Kamizaka Haruhi having been rescued when was young by a mage, longed to be a mage herself, so she enrolled into a special school that allows regular and magic classes into two different sections. Together with her rival/best friend, Hiiragi Anri, they study together magic while she is searching for the boy that saved her years ago, to give him a Valentines’ chocolate."," Comedy, Harem, Magic, Romance, School", 2006, Completed, はぴねす! 渡良瀬準の華麗なる一日
Happiness!, TV Series," Kamizaka Haruhi having been rescued when was young by a mage, longed to be a mage herself, so she enrolled into a special school that allows regular and magic classes into two different sections. Together with her rival/best friend, Hiiragi Anri, they study together magic while she is searching for the boy that saved her years ago, to give him a Valentines’ chocolate."," Comedy, Harem, Magic, Romance, School", 2006, Completed, はぴねす！
Happy Birthday, Movie, After being abused by her mother physically and mentally Asuka gets taken in by her grandparents. Slowly she learns her own worth as a human being and overcomes many obstacles.," Drama, Iyashikei, Kids, Slice of Life", 1999, Completed," Re-Birthday, ハッピーバースデー 命かがやく瞬間"
Happy Happy Clover, TV Series, Happy Happy Clover recounts the everyday life of a bunny named Chima and the other animals in the Crescent Moon Forest.," Comedy, Fantasy, Kids, Shoujo", 2007, Completed, はぴはぴクローバー
Happy Kappy, TV Series," The story revolves around Kinoshita Suguri, a nine-year-old third-grade girl who loves animals and making fashion accessories. One day, while Suguri is out buying materials for accessories, she comes across an unusual rock. Thinking it would look cute on a bracelet, she goes to pick up the rock and discovers a creature named Kappy. Kappy happens to be the three-year-old prince of Kapimeshia."," Comedy, Fantasy, Shoujo", 2011, Completed," Happy Kappi, はっぴ〜カッピ"
Happy Lesson, TV Series," Hitotose Chitose was always alone and untrusting of people but when 5 female teachers appear and started living together with him in his family’s house as his mothers, things started to change and pick up, together with Hazuki-nee and Minazuki (his 2 sisters) everyday is a lesson"," Comedy, Harem, Romance, School", 2001, Completed, HAPPY☆LESSON
Happy Lesson (Dub), TV Series," Hitotose Chitose was always alone and untrusting of people but when 5 female teachers appear and started living together with him in his family's house as his mothers, things started to change and pick up, together with Hazuki-nee and Minazuki (his 2 sisters) everyday is a lesson."," Comedy, Drama, Harem, Romance, Slice of Life", 2002, Completed, HAPPY☆LESSON
Happy Lesson Advance, TV Series," Hitotose Chitose was always alone and untrusting of people but when 5 female teachers appear and started living together with him in his family’s house as his mothers, things started to change and pick up, together with Hazuki-nee and Minazuki (his 2 sisters) everyday is a lesson"," Comedy, Harem, Romance, Slice of Life", 2003, Completed, HAPPY☆LESSON ADVANCE
Happy Lesson the Final (OVA), TV Series," Hitotose Chitose was always alone and untrusting of people but when 5 female teachers appear and started living together with him in his family’s house as his mothers, things started to change and pick up, together with Hazuki-nee and Minazuki (his 2 sisters) everyday is a lesson"," Comedy, Harem, Romance, School", 2004, Completed, HAPPY☆LESSON THE FINAL
Happy Seven, TV Series," Amano Sakogami is a girl who has an unnatural amount of bad luck. One day, she stumbles into the clubroom of the Better Fortune Research Organization, which consists of a boy and seven other girls who secretly use the power of the luck deities to fight against the Magatsugami, monsters who can affect a person’s luck & well-being. Amano soon becomes the club’s manager, and joins the club in their fight against the Magatsugami and their controller, Kukitomoe."," Comedy, Fantasy", 2005, Completed, はっぴぃセブン ～ざ・テレビまんが～
Happy Sugar Life, Summer 2018 Anime," This is a shivering pure love psycho horror story of a girl named Satou Matsuzaka, who has someone she likes. She experiences a sweet feeling when she sleeps with her, and thought it must be love. Everything will be forgiven as long as she protects this feeling, even if she tricks, commits crimes, steals, or even kills, she thought."," Drama, Horror, Shounen", 2018, Completed, ハッピーシュガーライフ
Happy Sugar Life (Dub), TV Series," This is a shivering pure love psycho horror story of a girl named Satou Matsuzaka, who has someone she likes. She experiences a sweet feeling when she encounters her, and thought it must be love. Everything will be forgiven as long as she protects this feeling, even if she tricks, commits crimes, steals, or even kills, she thought."," Drama, Horror, Psychological, Shounen", 2018, Ongoing," White Sugar Garden, Black Salt Cage, ハッピーシュガーライフ"
Happy World! OVA, TV Series," SOomura Takeshi is one unlucky fellow. He has has this case of bad luck ever since he was little. One day, while on his normal runs with bad luck, he meets an Angel named Elle, and he finds out that his father wished the curse of bad luck upon him. Takeshi has the oppurtunity to pass on the curse, but accepts it to save a young girl. For his noble act, Elle becomes human and lives with Takeshi to protect him from the curse, which is something Takeshi isn’t particularly happy with."," Comedy, Ecchi, Fantasy, Romance", 2002, Completed, Happy World!
Happy☆Lesson (OVA), OVA," One guy. Five girls. One roof. It's a recycled idea, but it never gets old. Happy Lesson is a kinetic take on an old genre.  Chitose shares his house with five ladies. One might think the continued attention of this many girls would be a good thing, but too much attention can prove to be painful. Did I mention they're also instructors at his school (hence the title)? Not only is he the subject of their abuse at home, but at school as well. Even when things finally calm down at night, all the rooms are taken so Chitose must sleep on the couch."," Comedy, Harem, Romance, School", 2001, Completed,
Happy☆Lesson (OVA) (Dub), OVA," One guy. Five girls. One roof. It's a recycled idea, but it never gets old. Happy Lesson is a kinetic take on an old genre.  Chitose shares his house with five ladies. One might think the continued attention of this many girls would be a good thing, but too much attention can prove to be painful. Did I mention they're also instructors at his school (hence the title)? Not only is he the subject of their abuse at home, but at school as well. Even when things finally calm down at night, all the rooms are taken so Chitose must sleep on the couch."," Comedy, Harem, Romance, School", 2001, Completed,
Harbor Light Monogatari, OVA," A Cinderella story of sorts, Fashion Lala stars a little girl named Miho who doesn't get along with her family. Miho loves to design clothing, but her aunt and three cousins don't believe that such a young girl is capable and mock her designs. Meanwhile, a contest for the new ""Disco Queen"" is coming up, and Miho wants nothing more than to be able to design a dress for someone to wear to the competition, since she's too young to enter herself. With determination and a little bit of magic, Miho's dreams just might come true!", Shoujo, 1988, Completed," ハーバーライト物語 ファッションララより, Fancy Lala OVA"
Harbor Tale, Movie," In this mixed media stop motion / CG animation short Harbor Tale (ハーバーテイル), Yuuichi Itou anthropomorphises a red brick who has resided on the corner of a red brick building since the times when the clack of geta could be heard on the busy streets of Yokohama. The building is only a couple of blocks from the harbour and when the building was new the red brick recalls seeing a white sailboat coming into port."," Adventure, Fantasy", 2011, Completed, Harbor Tale
Hare Guu Deluxe, TV Series," Hale was a happy boy living out his days in the jungle with his mother, but then one day Guu showed up and became a member of their household. Throughout the series he faces many hardships as he tries to keep Guu out of trouble in the jungle.", Comedy, 2002, Completed," Jungle wa Itsumo Hare nochi Guu Deluxe, ジャングルはいつもハレのちグゥ　デラックス"
Hare Guu Final, TV Series," Hale was a happy boy living out his days in the jungle with his mother, but then one day Guu showed up and became a member of their household. Throughout the series he faces many hardships as he tries to keep Guu out of trouble in the jungle.", Comedy, 2003, Completed," Jungle wa Itsumo Hare nochi Guu Final, ジャングルはいつもハレのちグゥ　ＦＩＮＡＬ"
Hare Tokidoki Buta (TV), TV Series, Tokyo Pig is the wacky and crazy story of a young boy named Spencer and his magical pet pig named Sunny. This is the wierd adventures of these two wierdos.," Comedy, Parody", 1997, Completed," Tokyo Pig, はれときどきぶた,"
Hare+Guu, TV Series," Hale was a happy boy living out his days in the jungle with his mother, but then one day Guu showed up and became a member of their household. Throughout the series he faces many hardships as he tries to keep Guu out of trouble in the jungle.", Comedy, 2001, Completed," Jungle wa Itsumo Hare nochi Guu, ジャングルはいつもハレのちグゥ"
Hare+Guu (Dub), TV Series," Haré was a happy boy living out his days in the jungle with his mother, but then one day Guu showed up and became a member of their household. Throughout the series he faces many hardships as he tries to keep Guu out of trouble in the jungle."," Comedy, School, Slice of Life", 2001, Completed," Jungle wa Itsumo Hare nochi Guu, ジャングルはいつもハレのちグゥ"
Hare+Guu Deluxe (Dub), TV Series," After the events in the city, Haré and family come back to the Jungle. But it is never calm for Haré as he first must deal with an unstable substitute teacher, then with some big news"," Comedy, Slice of Life", 2002, Completed," Jungle wa Itsumo Hare nochi Guu Deluxe, ジャングルはいつもハレのちグゥ　デラックス"
Hareluya II Boy, TV Series," Hibino Hareluya is a delinquent teenager who is tough and loves to pack a punch. His father is none other than the almighty God who does not approve very well of his son's rebellious acts. Disappointed in Hareluya's lack of responsibility, his father sends him to Earth as a normal high school student, stripped of his powers. Posing as a local priest, God keeps an eye on his son's adventures as Haleluya rights wrongs around the school with two-fisted justice, Love tattooed across the knuckles of each hand."," Action, Comedy, Fantasy, School, Shounen", 1997, Completed," Hallelujah Boy, ハレルヤIIBOY"
Harlock The Mystery of Arcadia, Movie," The story on Arcadia's mystery, on which the 13th television episode was based."," Action, Adventure, Drama, Sci-Fi, Space", 1978, Completed, Uchuu Kaizoku Captain Herlock
