name,Type,Plot Summary,Genre,Released,Status,Other name
Shin Hikari Shinwa, ONA,,,,,
Shin Hurricane Polymar, OVA, Remake of old superhero show of the same name.," Action, Martial Arts, Sci-Fi, Super Power", 1996, Completed, Hurricane Polymar
Shin Ikkitousen, Spring 2022 Anime, New Ikkitousen.," Action, Ecchi, Martial Arts, Seinen, Super Power", 2022, Completed," New Battle Vixens, Dragon Girls, Ikki Tousen, 真・一騎当千"
Shin Ikkitousen (Dub), Spring 2022 Anime, New Ikkitousen.," Action, Ecchi, Martial Arts, Seinen, Super Power", 2022, Completed," New Battle Vixens, Dragon Girls, Ikki Tousen, 真・一騎当千"
Shin Kimagure Orange Road, Movie," It's been several years and Kyosuke Kasuga is now 19. A mysterious phone call warns him of oncoming cars but he doesn't listen. Ironically, he gets hit by a car and because of his telepathic abilities, gets sent three years into the future. His 22 year old future self is now a photographer who is lost in Bosnia and believed to be dead. Kyosuke must find his 22 year old future self and restore himself, the 19 year old, to his correct time. Along the way he reunites with Hikaru who is now a professional and famous dancer. Madoka is also there, distraught over both Kyosuke, the 22 year old, going missing in Bosnia and Kyosuke, the 19 year old, getting hit by a car."," Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life", 1996, Completed, 新きまぐれオレンジ☆ロード ～ そして、あの夏のはじまり
Shin Kimagure Orange☆Road, Movie," It's been several years and Kyosuke Kasuga is now 19. A mysterious phone call warns him of oncoming cars but he doesn't listen. Ironically, he gets hit by a car and because of his telepathic abilities, gets sent three years into the future. His 22 year old future self is now a photographer who is lost in Bosnia and believed to be dead. Kyosuke must find his 22 year old future self and restore himself, the 19 year old, to his correct time. Along the way he reunites with Hikaru who is now a professional and famous dancer. Madoka is also there, distraught over both Kyosuke, the 22 year old, going missing in Bosnia and Kyosuke, the 19 year old, getting hit by a car."," Comedy, Drama, Ecchi, Fantasy, Magic, Shounen, Slice of Life", 1996, Completed, New Kimagure Orange Road
Shin Koihime Musou, TV Series," After losing a family to bandits during a night raid, Kanu swears she will not let others share the pain she experienced that night. She quickly becomes a well-known and feared by villains bandit hunter.During her journey she comes across others, who wish to join her in her cause. One of them is a girl named Rin Rin, who had similar experience with bandits in the past."," Comedy, Ecchi, Fantasy, Historical", 2009, Completed, 真恋姫†無双 ～乙女繚乱☆三国志演義～
Shin Koihime Musou, TV Series, The TV anime series Shin Koihime Musou," Adventure, Comedy, Ecchi, Fantasy, Historical", 2010, Completed, 真恋姫†無双 ~乙女大乱~
Shin Kujakuou, OVA," A young mystic without a past, Kujaku was born under a dark omen possessed of incredible supernatural powers. Raised by priests, he has learned to use these powers for good. But the evil Siegfried von Mittgard seeks to steal his birthright, and rule the world as the Regent of Darkness. He has dispatched bloodthirsty minions to destroy Kujaku before he can awaken to his destiny. Now, Kujaku must unravel the riddle of his past, before the power within consumes him!"," Action, Demons, Horror", 1994, Completed," Spirit Warrior, 真・孔雀王"
Shin Kujakuou (Dub), OVA," A young mystic without a past, Kujaku was born under a dark omen possessed of incredible supernatural powers. Raised by priests, he has learned to use these powers for good. But the evil Siegfried von Mittgard seeks to steal his birthright, and rule the world as the Regent of Darkness. He has dispatched bloodthirsty minions to destroy Kujaku before he can awaken to his destiny. Now, Kujaku must unravel the riddle of his past, before the power within consumes him!"," Action, Demons, Horror", 1994, Completed," Spirit Warrior, 真・孔雀王"
Shin Maple Town Monogatari, Special, Shin Maple Town Monogatari, Fantasy, 1987, Completed, 新メイプルタウン物語 パームタウン編
Shin Maple Town Monogatari, TV Series," The story take place in new town called ""Palm Town"" which it is the new town that Patty and her Aunt Jane moved to since Jane's husband George run a medical center there. However, Patty faces some troubles because she doesn't get used to the new town and misses her hometown and also her friends. Nevertheless, she mets up with Alice and gets along with her. Soon they become best friends and are hanging out together everyday experience new things and enjoying their time. They meet a lot of different people in order to make many friends and unforgettable memories full of fun."," Fantasy, Slice of Life", 1987, Completed," Palm Town,  新メイプルタウン物語 パームタウン編"
Shin Mashin Eiyuuden Wataru Majinzan, OVA," Set a few months after the original series, Wataru is called into action once again!"," Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi", 1989, Completed," New Spirit Hero Wataru, True Spirit Hero Wataru, 真魔神英雄伝ワタル 魔神山編"
Shin Mazinger Shougeki! Z-Hen, TV Series, Plot Summary," Action, Mecha, Shounen, Super Power", 2009, Completed, Mazinger Edition Z
Shin Megami Tensei, Movie," A satanic program is activated aboard a crowded commercial flight headed for Tokyo. It releases a swarm of invisible demons that send the aircraft plunging to a fiery doom. Everyone aboard is killed instantly - except Akito Kobayashi - owner of the devilish program and sworn ally of hell itself.Kojiro Soma, an old elementary school friend of Akito`s, is surprised to see him enroll back in school. Kojiro notices how this once lonely boy has grown into a suave and arrogant teenager. Later, when his classmates are attacked and legendary demons return to stalk to streets of Tokyo, Kojiro begins to truly understand what his old friend has become.Akito has plans for the human race. The plans revolve around magnetite, the mysterious element that forms the living essence of every human soul. Combined with his demonic software, a strong enough source of magnetite would release a plague of devils upon the Earth. That source exists in Kojiro`s class, but when the evil plan expands beyond even Akito`s grasp, it is Kojiro who must find the ultimate power within himself, and go head-to-head with the greatest demon of all!"," Action, Horror, Sci-Fi", 0, Completed,
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita", Fall 2021 Anime," A heroic and mighty adventurer dreams of...opening a pharmacy?Red was once a member of the Hero's party, a powerful group destined to save the world from the evil forces of Taraxon, the Raging Demon Lord. That is, until one of his comrades kicked him out. Hoping to live the easy life on the frontier, Red's new goal is to open an apothecary. However, keeping the secret of his former life may not be as simple as he thinks. Especially when the beautiful Rit, an adventurer from his past, shows up and asks to move in with him!"," Adventure, Fantasy, Slice of Life", 2021, Completed,"  Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside, 真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました"
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita (Dub)", Fall 2021 Anime," A heroic and mighty adventurer dreams of...opening a pharmacy?Red was once a member of the Hero's party, a powerful group destined to save the world from the evil forces of Taraxon, the Raging Demon Lord. That is, until one of his comrades kicked him out. Hoping to live the easy life on the frontier, Red's new goal is to open an apothecary. However, keeping the secret of his former life may not be as simple as he thinks. Especially when the beautiful Rit, an adventurer from his past, shows up and asks to move in with him!"," Adventure, Fantasy, Slice of Life", 2021, Completed,"  Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside, 真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました"
Shin Sakura Taisen the Animation, Spring 2020 Anime," In 1930, two years after the events of So Long, My Love, the Great Demon War results in the annihilation of the Imperial, Paris and New York Combat Revues' Flower Divisions. With Earth at peace and the revues' actions becoming public, the World Combat Revue Organization is formed with several international divisions; a biennial international Combat Revue tournament has been organized.Ten years later in 1940, Imperial Japanese Navy captain Seijuurou Kamiyama is assigned as the captain of the new Imperial Combat Revue's Flower Division in Tokyo, which consists of"," Adventure, Mecha, Sci-Fi, Shounen", 2020, Completed," Sakura Wars the Animation, 新サクラ大戦 the Animation"
Shin Sakura Taisen the Animation (Dub), Spring 2020 Anime," In 1930, two years after the events of So Long, My Love, the Great Demon War results in the annihilation of the Imperial, Paris and New York Combat Revues' Flower Divisions. With Earth at peace and the revues' actions becoming public, the World Combat Revue Organization is formed with several international divisions; a biennial international Combat Revue tournament has been organized.Ten years later in 1940, Imperial Japanese Navy captain Seijuurou Kamiyama is assigned as the captain of the new Imperial Combat Revue's Flower Division in Tokyo, which consists of"," Adventure, Mecha, Sci-Fi, Shounen", 2020, Completed," Sakura Wars the Animation, New Sakura Wars the Animation, 新サクラ大戦 the Animation"
Shin Seiki Den Mars, TV Series," Mars is discovered on a forming volcano island, Heisei; a man with no memory. In reality, Mars is from outer space, and is supposed to gather information to decide whether Earth should be destroyed or not. Along with the giant robot Gaia, and his mysterious images of a woman urging him not to destroy the world, Mars decides to fight for Earth rather than destroy it, even if it means fighting his own kind. But if Mars is killed, Gaia will explode, destroying Earth along with it."," Mecha, Sci-Fi, Shounen", 2002, Completed, 神世紀伝　マーズ
Shin Shinka no Mi, Winter 2023 Anime, Second season of Shinka no Mi," Adventure, Fantasy, Harem, Isekai, Romance", 2023, Completed, The Fruit of Evolution
Shin Shinka no Mi, Winter 2023 Anime, Second season of Shinka no Mi," Action, Fantasy, Harem, Isekai, Romance", 2023, Completed, The Fruit of Evolution
Shin Shirayukihime Densetsu Pretear (Dub), TV Series," Living under the same roof with the girl he has a crush on should be a dream for Shinichirou Nakagami, but the reality is closer to a nightmare. At school, Hiromi is bright, academically successful, athletic, and popular. But at home, Hiromi is a completely different person; she's cold, distant, and encased in the protective shell she's erected around herself after a painful childhood.At school, a strange girl named Isurugi Noe suddenly takes an interest in Shinichirou. Noe loves the school's chickens, especially Raigomaru, who she's convinced can fly. Thus begins a strange relationship where Shinichirou helps Noe resolve her problems, even as he tries to figure out his own feelings about Noe, Hiromi, and his childhood friend, Andou Aiko. All the while Shinichirou is also trying to find the key to unlock Hiromi's heart, and to finish the children's picture book he's been writing. Surprisingly, it's Noe who proves critical to both..."," Drama, Romance, School", 2001, Completed," Pretear (Dub), 新白雪姫伝説プリーティア"
Shin Strange+, Summer 2014 Anime, 2nd season of Strange+," Comedy, Shoujo, Slice of Life", 2014, Completed, 真 ストレンジ・プラス
Shin Takarajima, Special," This was the first episode of Mushi Pro Land, a unique series of 60-minute animated programs. It was also Japan's first 60-minute animated TV program. However, the series never materialized and only this episode was actually aired. The story follows Stevenson's ""Treasure Island,"" featuring characters in the form of animals. For example, the pirate Silver is illustrated as a wolf, where the main character Jim is changed into a rabbit. This has, therefore, nothing to do with the ""New Treasure Island,"" Tezuka's masterpiece Manga."," Adventure, Kids", 1965, Completed, 新宝島
Shin Taketori Monogatari, TV Series," The year is 1999. Amamori Hajime is just a normal, everyday elementary school student, trying to study and hanging out with his crazy pals. But then one day as his father is testing a piece of equipment he has been working on, something causes it to blow up, taking the house with it! Now orphaned, Hajime is taken in by his uncle, who is an astronomer. There at his uncle's observatory, he meets a girl he's seen before and developed somewhat of a crush on. He finds out her name is Yukino Yayoi, and her parents run a ramen shop in town. But even better than that, she's his uncle's assistant! What luck!But Yayoi isn't exactly what she seems. There is a reason she helps out Amamori-san at the observatory. She is the Millennial Queen (Sen-Nen Joou), specially chosen by her home planet, LaMetal, to go to Earth and help prepare for the possible annihilation of the planet. What will cause this disaster? LaMetal has an extremely elliptical orbit, which sends it very, very near Earth every 1000 years. When it gets close enough, the earth reacts, causing all sorts of natural disasters. Although she was chosen with the idea of protecting LaMetal in mind, her personal plan is to evacuate as many humans as she can to LaMetal, so if their planet is destroyed, they will survive.However, there is one person who strives to stop her plan, the head of the Millennial Theives. Why does he want to stop Yayoi? And how does he know about the Millennial Queen, anyway?"," Drama, Mystery, Sci-Fi", 1981, Completed," Queen Millennia, e Queen of a Thousand Years, 1000-Year Queen, Shin Taketori Monogatari"
Shin Tennis no Ouji-sama (Dub), TV Series," Ryouma Echizen is one of 50 nationally ranked middle school tennis players to receive an invitation for the Japan U-17 tennis training camp. Previously open only to high school players, the exclusive regiment trains the best players in the country for the upcoming U-17 World Cup. The high schoolers are not pleased that these middle schoolers are allowed into the camp, but the middle schoolers easily overwhelm them before they are halted by the coaches.The rules of the camp are soon explained"," Action, Comedy, Shounen, Sports", 2012, Completed," The Prince of Tennis II, 新テニスの王子様, New Prince of Tennis"
Shin Tennis no Ouji-sama OVA vs. Genius 10 (Dub), OVA," After a month abroad, the Foreign Expedition Team has returned to the Japan U-17 training camp. The group consists of 20 players, each with strength and technique that far surpasses those who occupy the camp's top court. In anticipation of the team's arrival, the coaches announce that 20 of the best players would be selected for further training. Tension begins to rise when only high school students are chosen to participate, but the middle school students challenge the players who possess the 11th to 20th positions to steal their places.With the delayed appearance of the ""Genius 10,"" the middle school students begin scheming among themselves to claim those spots as well. Unlikely pairings start to work together, combining their efforts to defeat the top 10 players of the country. It is a battle of wits, deception, and skill—all for the privilege of representing Japan at the U-17 World Cup."," Action, Comedy, Shounen, Sports", 2014, Completed," The Prince of Tennis II OVA vs Genius10, 新テニスの王子様 OVA vs Genius10"
Shin Tennis no Ouji-sama Specials (Dub), Special," Shouhei Zenya (The Night Before The Invitation)Prior to the U-17 training camp invitations, the middle schoolers spend their last few days of leisure relaxing and goofing off with each other.Kami no Ko vs Koutei (Child of God vs. Emperor)The tiebreaker-style elimination match between Rikkai University-Affiliated Middle School's Seiichi Yukimura and Genichirou Sanada pits two of the ""Three Demons'' against each other. As the two fight to stay in the camp, the history between the ""Child of God"" and the ""Emperor'' is revealed.Densetsu wo Tsugusha-tachi (The One That Stands On Top)In the next set of tiebreaker-style elimination matches, Shitenhouji Middle School's Kenya Oshitari and Kuranosuke Shiraishi must face off. As both players have been harboring heavy feelings since the Nationals one year prior, they decide to settle it in this high-stakes match.Shousha no Imi (What it Means to be a Winner)Following the elimination matches, the winners are treated to a luxurious experience after a brutal training session. Some of the middle schoolers contend with each other over the point of the camp now that the losers are gone. They decide to settle their disagreements in the most appropriate way possible"," Action, Comedy, Shounen, Sports", 2012, Completed," 新テニスの王子様, New Prince of Tennis Specials"
Shin Tennis no Ouji-sama, OVA," The new anime will tell an original story, featuring a match between the Hyoutei Academy Secondary Department led by Keigo Atobe and Rikkai University-Affiliated Middle School led by Seiichi Yukimura. The story was previously not depicted in the manga."," Game, School, Shounen, Sports", 2021, Completed, The New Prince of Tennis
Shin Tennis no Ouji-sama, ONA," The new anime will tell an original story, featuring a match between the Hyoutei Academy Secondary Department led by Keigo Atobe and Rikkai University-Affiliated Middle School led by Seiichi Yukimura. The story was previously not depicted in the manga."," Game, School, Shounen, Sports", 2021, Completed, 新テニスの王子様 氷帝 vs 立海 Game of Future
Shin Tennis no Ouji-sama, Summer 2022 Anime, Sequel to Shin Tennis no Ouji-sama OVA vs. Genius 10., Sports, 2022, Completed, The Prince of Tennis II
Shin Tennis no Ouji-sama, TV Series, Sequel to Shin Tennis no Ouji-sama OVA vs. Genius 10.," School, Shounen, Sports", 2022, Completed, The Prince of Tennis II
Shinchou Yuusha, Fall 2019 Anime," Goddess Listarte, the savior of the super hard-mode world Gairbrunde, summons a hero to her aid. The hero, Seiya Ryuuguuin, holds the cheat-rank status, but he is ridiculously cautious. For instance, he would buy three sets of armor"," Action, Adventure, Comedy, Fantasy", 2019, Completed," Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru, Cautious Hero"
Shinchou Yuusha, Fall 2019 Anime," Goddess Listarte, the savior of the super hard-mode world Gairbrunde, summons a hero to her aid. The hero, Seiya Ryuuguuin, holds the cheat-rank status, but he is ridiculously cautious. For instance, he would buy three sets of armor"," Action, Adventure, Comedy, Fantasy", 2019, Completed," Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru, Cautious Hero"
Shine Post, Summer 2022 Anime," The idol unit ""TINGS"" has big dreams, but only small achievements, and is not very popular. The best manager in the world was supposed to be their savior, but... ""I'm not interested in being your manager."" The man who shows up is Naose Hinaki, a man with no motivation. However, he has a special power...? This is a story of you and the girls shining brightly to become ""absolute idols."" The best idol entertainment begins here!", Slice of Life, 2022, Ongoing, シャインポスト
Shingeki no Bahamut, Fall 2014 Anime, Based on the online card game by Cygames.," Action, Adventure, Demons, Fantasy, Magic, Supernatural", 2014, Completed, Rage of Bahamut
Shingeki no Bahamut, ONA," The short movie, labelled ""Short story #1,"" focuses on Favaro and Kaiser between the events of the first and second series. It features Megumi Hayashibara as Favaro's mother. An episode 2 is planned."," Action, Adventure, Demons, Fantasy, Magic, Supernatural", 2016, Completed," 【神撃のバハムート GENESIS】 Short story, Rage of Bahamut"
Shingeki no Bahamut, TV Series," Mistarcia is a magical world where humans, gods, and demons mingle together. In the past, the black-and-silver winged Bahamut has threatened to destroy the land, but humans, gods, and demons overcame their differences to fight together and seal its power. The key to that seal was split in two, one half given to the gods and the other to demons, so that they would never be united and Bahamut never released. Now, two thousand years later, the world is in an era of peace—until the day a woman steals the gods' half of the key."," Action, Adventure, Demons, Fantasy, Magic, Supernatural", 2014, Completed, Rage of Bahamut
Shingeki no Bahamut, Spring 2017 Anime, Second season of Shingeki no Bahamut," Action, Adventure, Demons, Fantasy, Magic, Supernatural", 2017, Completed, Rage of Bahamut
Shingeki no Kyojin, TV Series," Several hundred years ago, humans were nearly exterminated by giants. Giants are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest of giants.Flash forward to the present and the city has not seen a giant in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a super giant that appears out of thin air. As the smaller giants flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single giant and take revenge for all of mankind."," Action, Drama, Fantasy, Shounen, Super Power", 2013, Completed," Attack on Titan, 進撃の巨人"
Shingeki no Kyojin (Dub), TV Series," Several hundred years ago, humans were nearly exterminated by giants. Giants are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest of giants.Flash forward to the present and the city has not seen a giant in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a super giant that appears out of thin air. As the smaller giants flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single giant and take revenge for all of mankind."," Action, Drama, Fantasy, Shounen, Super Power, Thriller", 2013, Completed," Attack on Titan, 進撃の巨人"
Shingeki no Kyojin Movie 1, Movie, Recap of episodes 1-13.," Action, Drama, Fantasy, Shounen, Super Power", 2014, Completed, Attack on Titan
Shingeki no Kyojin Movie 2, Movie, Recap of episodes 14-25.," Action, Drama, Fantasy, Shounen, Super Power", 2015, Completed, Attack on Titan
Shingeki no Kyojin Movie 3, Movie," Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members."," Action, Drama, Fantasy, Shounen, Super Power", 2018, Completed, 劇場版 進撃の巨人 覚醒の咆哮
Shingeki no Kyojin OVA, TV Series," Bundled with the 12th limited-edition manga volume. The anime will be about an old journal found by Levi and Erwin when they conduct the surveillance operation outside the wall. The contents of ""Ilse's Journal"" result in some unexpected actions from Hange.Lost Girls OVA episode 6 - 8."," Action, Drama, Fantasy, Shounen, Super Power", 2013, Completed, Shingeki no Kyojin
Shingeki no Kyojin OVA (Dub), OVA, Ilse no Techou," Action, Drama, Shounen", 2013, Completed, Shingeki no Kyojin
Shingeki no Kyojin Season 2, Spring 2017 Anime, Second season of Shingeki no Kyojin.," Action, Drama, Fantasy, Shounen, Super Power", 2017, Completed," Attack on Titan Season 2, 進撃の巨人 Season 2"
Shingeki no Kyojin Season 2 (Dub), Spring 2017 Anime, Second season of Shingeki no Kyojin.," Action, Drama, Fantasy, Shounen, Super Power", 2017, Completed," Attack on Titan Season 2, 進撃の巨人 Season 2"
Shingeki no Kyojin Season 3, Summer 2018 Anime, Third season of the Shingeki no Kyojin anime series.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2018, Completed," 進撃の巨人 Season 3, Attack on Titan Season 3"
Shingeki no Kyojin Season 3 (Dub), TV Series, Third season of the Shingeki no Kyojin anime series.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2018, Completed," 進撃の巨人 Season 3, Attack on Titan Season 3"
Shingeki no Kyojin Season 3 Part 2, Spring 2019 Anime, The second part of the third season of Shingeki no Kyojin.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2019, Completed," Attack on Titan Season 3 Part 2, 進撃の巨人 Season3 Part.2"
Shingeki no Kyojin Season 3 Part 2 (Dub), Spring 2019 Anime, The second part of the third season of Shingeki no Kyojin.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2019, Completed," Attack on Titan Season 3 Part 2, 進撃の巨人 Season3 Part.2"
Shingeki no Kyojin Specials, TV Series, Shingeki no Kyojin," Action, Drama, Fantasy, Shounen, Super Power", 2013, Completed," Shingeki no Kyojin Picture Drama, 「進撃の巨人」ちみキャラ劇場""とんでけ! 訓練兵団"""
Shingeki no Kyojin, Movie, The compilation film will recap the anime's 59 episodes from seasons one to three.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2020, Completed, Attack on Titan
Shingeki no Kyojin, Movie, The compilation film will recap the anime's 59 episodes from seasons one to three.," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2020, Completed, Attack on Titan
Shingeki no Kyojin, OVA," Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.Based on the popular spin-off manga of the same name, Shingeki no Kyojin"," Action, Fantasy, Shoujo", 2014, Completed, 進撃の巨人 悔いなき選択
Shingeki no Kyojin, OVA," Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.Based on the popular spin-off manga of the same name, Shingeki no Kyojin"," Action, Shoujo", 2014, Completed, Attack on Titan
Shingeki no Kyojin, OVA," Wall Sina, GoodbyeAnnie Leonhart has a job to do—and a resulting absence that must stay off her record at all costs. With no one else to turn to, she asks her comrade Hitch Dreyse to cover for her. She agrees but puts forward a single condition"," Action, Drama", 2017, Completed, Attack on Titan
Shingeki no Kyojin, Winter 2021 Anime," With Eren and company now at the shoreline and the threat of Marley looming, what’s next for the Scouts and their quest to unravel the mysteries of the Titans, humanity, and more?"," Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power", 2020, Completed," Attack on Titan Final Season, Shingeki no Kyojin Season 4, 進撃の巨人 The Final Season"
Shingeki no Kyojin, Special," The last part of the final season of Attack On Titan, concluding the ending arc story of Eren and the others."," Action, Drama", 2023, Ongoing, Attack on Titan
