name,Type,Plot Summary,Genre,Released,Status,Other name
Salaryman Kintaro, TV Series," Yajima Kintaro used to be the charismatic leader of a biker gang. Then he retired to have a family. With his wife dead in childbirth, and all alone with a baby boy, Kintaro now embarks upon a new adventure – as the strangest salaryman in all of Japan."," Comedy, Drama, Seinen", 2001, Completed, サラリーマン金太郎
Samurai 7, TV Series," A small village is being persecuted by robbers who return every harvest to seize the village’s crops. Faced with starvation, the villagers send out a mission to find and recruit some samurai to defend them. With no pay to offer except rice, and knowing full well that only down-on-their-luck samurai would even consider accepting such an deal, the villagers can only hope that their saviours will appear before the rice is ready for harvest."," Historical, Mecha, Samurai, Sci-Fi", 2004, Completed, サムライセブン
Samurai 7 (Dub), TV Series," In the far distant future, on a planet that might have been called ""earth"", there was a war between samurai who mechanized their bodies. After the long war, people enjoyed a modest peace.Facing starvation and abductions at the hands of fearsome mechanized bandits (Nobuseri), the farmers of Kanna Village make the dangerous choice to hire samurai for protection. The village's water priestess, Kirara, her younger sister, Komachi, and a heartbroken villager, Rikichi, set off to hire willing samurai with nothing to offer but rice from their meager harvests. Through dangerous encounters and a bit of luck, seven samurai of varying specialties and experience are gathered for an epic battle against the bandits and the merchants that influence them.Samurai 7"," Historical, Mecha, Samurai", 2004, Completed, サムライセブン
Samurai Champloo, TV Series," Mugen is a fierce animal-like warrior with a unique Bboying (break-dance) inspired fighting style. Jin has a more traditional style but don’t think of this as a weakness because his skills are amazing. The two contrasting samurai warriors are far from friends, yet their separate paths seem to cross anyways.Mugen is wandering aimlessly through the city when he stumbles upon a teahouse where he meets Jin and Fuu (A ditzy waitress, but don‘t think she doesn‘t have anything hidden up her sleeves). Fuu convinces them both to come with her in search of a mysterious samurai that smells like sunflowers and their journey begins. This modernized hip-hop tale breaks the barriers of the common, historical, samurai anime.  Genre"," Adventure, Comedy, Samurai, Shounen", 2004, Completed, サムライチャンプルー
Samurai Champloo (Dub), TV Series," Mugen's a buck wild warrior - violent, thoughtless and womanizing. Jin is a vagrant ronin - mysterious, traditional, well-mannered and very strong as well. These two fiercely independent warriors can`t be any more different from one another, yet their paths cross when Fuu, a ditzy waitress, saves them from being executed when they are arrested after a violent swordfight. Fuu convinces the two vagrant young men to help her find a mysterious samurai ""who smells of sunflowers."" And their journey begins. This is a story about love, friendship and courage... NOT!"," Adventure, Comedy, Samurai, Shounen", 2004, Completed, サムライチャンプルー
Samurai Deeper Kyo, TV Series," In the year 1600, during the battle of Sekigahara, warriors Kyoshiro Mibu and “Demon Eyes” Kyo – the legendary slayer of a thousand men – engaged in fierce combat. Both men disappeared when a meteor crashed in the battlegrounds. Four years later, Kyoshiro is spotted on a rural highway, acting as a traveling medicine salesman. He is captured by the female bounty hunter Yuya Shiina when she discovers that deep inside him is the dormant personality of “Demon Eyes” Kyo himself"," Adventure, Comedy, Historical, Shounen, Supernatural", 2002, Completed, SAMURAI DEEPER KYO
Samurai Deeper Kyo (Dub), TV Series," In the year 1600, during the battle of Sekigahara, warriors Kyoshiro Mibu and ""Demon Eyes"" Kyou—the legendary slayer of a thousand men—engaged in fierce combat. Both men disappeared when a meteor crashed in the battlegrounds. Four years later, Kyoshiro is spotted on a rural highway, acting as a traveling medicine salesman. He is captured by the female bounty hunter Yuya Shiina when she discovers that deep inside him is the dormant personality of ""Demon Eyes"" Kyou himself."," Action, Comedy, Historical, Shounen, Supernatural", 2002, Completed, SAMURAI DEEPER KYO
Samurai Flamenco, TV Series," Masayoshi Hazama has decided to become the superhero Samurai Flamenco in spite of having no special abilities or modifications. Hidenori Goto is a police officer who learns his secret identity by chance, which causes him all sorts of trouble."," Action, Comedy", 2013, Completed, サムライフラメンコ
Samurai Girl Real Bout High School, TV Series," Mitsurugi Ryouko is a high-school girl who intends to be a samurai. In her high school, there is a system named K Fights. It is a system which solves all the troubles by the duel of the school official recognition. And, Ryouko is a present champion of the K fights. The person who challenges to defeat Ryouko is unfailing, and her school life is a fuss every day.One day, Ryouko obtains a mysterious pendant. And, she was somehow in another world after the pendant shoots light. There was a shrine maiden named Reiha in this world named Solvania Shadow. She calls Ryouko the ogre of Yenen. And, she says the work of Ryouko is to defeat the monster of this world by her."," Adventure, Comedy, Fantasy, Shounen", 2001, Completed, SAMURAI GIRL　リアルバウトハイスクール
Samurai Girl Real Bout High School (Dub), TV Series," At Daimon High School, kids settle their disputes by dueling with each other in the school's official K-Fight battle arena. Ryoko Mitsurugi, samurai girl and undefeated K-Fight champion, is called upon by a mysterious Priestess to protect the Earth from an invasion coming from the alternate universe of Solvania. She must face battles that will test her skills, her friendships, and her heart in order to find her true strength as a samurai warrior."," Action, Adventure, Comedy, Ecchi, Fantasy, Martial Arts, Samurai, School, Shounen, Super Power", 2001, Completed, SAMURAI GIRL　リアルバウトハイスクール
Samurai Gun, TV Series," In 1800, it was the period they called it the end of the Edo Era. People were swaying between the ideologies of evolutionism and conservatism. In these conflicts, there were men acting in the dark side of the society. They had the latest repeating guns, wore black helmets, and their movement were far beyond that of a normal person, this group was called ""Samurai Gun"".They were welcomed by the citizens, but they had another plan. They were an armed troop organized to topple the Edo government. Nanagomaru Ichimatsu was the member of Samurai Gun. His older sister was killed. He was involved in the wave of ages not understanding the true meaning of fighting. Their mission was to kill evils in shadow as well as in the sun. Where is true justice? What is evil that they should hate? Where is Japan heading?While they began to doubt their way of life, their battle against the government was getting harder.Source"," Action, Historical, Seinen", 2004, Completed, サムライガン
Samurai Gun (Dub), TV Series," It is the beginning of the industrial revolution, and feudal Japan is in turmoil. The ruling Shogun are wielding their abusive powers to instill fear and dominance over their oppressed subjects. Beatings, imprisonment, rape and even murder are the adopted tactics chosen to maintain their reign. The bloodshed must end. A group of Samurai have banded together, and, with the development of new weapons and new technology, they have both the will and the hardware to stand up and fight. Ichimatsu is one of these fighters. By day, he works incognito at a local tavern, in the evenings he frequents the brothels, and by the dark of night, he doles out some big-time, gun-barrel justice. He is here to help. He is Samurai Gun."," Action, Historical, Seinen", 2004, Completed, サムライガン
Samurai Pizza Cats , TV Series," The setting is a Japanese looking village named `Little Tokyo’ where the Pizza Cats run a pizza fastfood business. Little Tokyo is populated by all kinds of animals. The official governor of the town is the Emperor, but since he has gone bananas a council takes care of the well-being of the village. One of the members of this council is called Seymour “Big” Cheese, who secretly wishes to take over control of the village.The pizza take away restaurant is merely a cover for their true job… Whenever evil is afoot, the Pizza Cats are launched towards the danger from the gun-lookalike clock tower that emerges from the top of their restaurant."," Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power", 1990, Completed," Kyattou Ninden Teyandee, キャッ党忍伝てやんでえ"
Samurai Pizza Cats (Dub), TV Series," The setting is a Japanese looking village named `Little Tokyo' where the Pizza Cats run a pizza fastfood business. Little Tokyo is populated by all kinds of animals. The official governor of the town is the Emperor, but since he has gone bananas a council takes care of the well-being of the village. One of the members of this council is called Seymour ""Big"" Cheese, who secretly wishes to take over control of the village. The pizza take away restaurant is merely a cover for their true job... Whenever evil is afoot, the Pizza Cats are launched towards the danger from the gun-lookalike clock tower that emerges from the top of their restaurant."," Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power", 1990, Completed," Kyattou Ninden Teyandee, キャッ党忍伝てやんでえ"
Samurai Pizza Cats Movie (Dub), Movie," The setting is a Japanese looking village named `Little Tokyo' where the Pizza Cats run a pizza fastfood business. Little Tokyo is populated by all kinds of animals. The official governor of the town is the Emperor, but since he has gone bananas a council takes care of the well-being of the village. One of the members of this council is called Seymour ""Big"" Cheese, who secretly wishes to take over control of the village. The pizza take away restaurant is merely a cover for their true job... Whenever evil is afoot, the Pizza Cats are launched towards the danger from the gun-lookalike clock tower that emerges from the top of their restaurant."," Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen, Super Power", 1990, Completed," Kyattou Ninden Teyandee, キャッ党忍伝てやんでえ"
Samurai Pizza Cats the Movie, Movie," The setting is a Japanese looking village named `Little Tokyo' where the Pizza Cats run a pizza fastfood business. Little Tokyo is populated by all kinds of animals. The official governor of the town is the Emperor, but since he has gone bananas a council takes care of the well-being of the village. One of the members of this council is called Seymour ""Big"" Cheese, who secretly wishes to take over control of the village. The pizza take away restaurant is merely a cover for their true job... Whenever evil is afoot, the Pizza Cats are launched towards the danger from the gun-lookalike clock tower that emerges from the top of their restaurant."," Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power", 1990, Completed, Kyattou Ninden Teyandee
Samurai Spirits 2, OVA," One hundred years after their deaths at the hands of a former colleage, six legendary holy warriors are reborn to seek justice against the teammate who betrayed them into the hands of an evil god. Based upon one of the most popular video games of all time, Samurai Shodown is a sprawling feature-length saga of reincarnation and revenge, featuring some of the most spectacular battle sequences ever animated! Join Charlotte, Wan Fu, Nakoruru, Galford and Tamtam as they search the feudal province of Edo questing for their lost comrade, Haohmaru, and their sworn nemesis Shirou Amakusa. Will the followers of the divine light triumph over the forces of the dark, or is the course of history destined to repeat itself? Before their hundred-year journey has ended, six samurai will prove that the only thing stronger than their holy blades is the steel of their wills!"," Action, Fantasy, Martial Arts, Samurai, Super Power", 1999, Completed," Samurai Spirits 2, サムライスピリッツ2 アスラ斬魔伝"
Samurai Spirits, Special," One hundred years after their deaths, six legendary holy warriors are reborn to seek justice against the former comrade who betrayed them into the hands of an evil god! The six warriors search the feudal province of Edo questing for the last Saint Soldier, Haohmaru, and their sworn nemesis Shirou Amakusa. Will the followers of the divine light triumph over the forces of darkness, or is history destined to repeat itself? Before their hundred-year journey has ended, six samurai will prove that the only thing stronger than their holy blades is the steel of their wills!"," Adventure, Historical, Samurai, Shounen", 1994, Completed," Samurai Shodown The Motion Picture, サムライスピリッツ　破天降魔の章"
San Cun Renjian, ONA," In a different world with strong spiritual energy, Wang Baole, a warm and cheerful little fat man, saw through the illusion created by the teachers in the entrance examination of the famous school ""Dragon Taoist Academy"", and won high scores with his excellent performance, and obtained the ""Magic Department"". The quota of specially recruited students has since overcame obstacles and opened up his own way of upgrading. In the process of cultivating immortals and fighting monsters, he made a large number of close friends, and thus started a series of hilarious adventure stories."," Action, Fantasy", 2022, Ongoing, 三寸人间
San Ti, ONA,, Sci-Fi, 2022, Ongoing," The Three-Body Problem, 三体"
Sanctuary, Movie," Two Japanese survivors of the Khmer Rouge massacres in Cambodia vow to find a sanctuary, even if they have to build it themselves. Returning to Japan, they take seemingly opposite paths", Drama, 1996, Completed, サンクチュアリ
Sand Land, Movie," In the far future, war has destroyed the entire Earth, leaving only a barren wasteland where the supply of water is controlled by the greedy king. In search of a long-lost lake, Sheriff Rao asked the king of the demons for help...and got the king's son, Beelzebub, and his assistant, Thief. Together the unlikely trio sets off across the desert, facing dragons, bandits and the deadliest foe of all... the King's army itself!"," Action, Adventure, Fantasy, Supernatural", 2023, Upcoming, SAND LAND
Sands of Destruction (Dub), TV Series," Spinoff based on the Nintendo DS RPG game by SEGA, released in Japan July, 2008. In a world where humans serve as livestock for the ruling beastman, and where sand fills the roles of water and fire. Kyrie is recruited by the ""World Destruction Committee"" to assist in putting an end to their world. Kyrie alone holds the power needed to do it."," Action, Fantasy, Seinen", 2008, Completed, World Destruction
Sango Shou Densetsu, Movie," In the future, the oceans have risen to flood all the continents due to humanity's negligence of the environment. Only a few bits of land have been spared, and one of those is the city-island where Elfie lives with her grandfather. One day, due to an underwater incident, she discovers that she can breathe underwater. Her grandfather reveals that in truth she is one of the mythical sea-people. Using the city-folk's xenophobia, local politicians spark a war with this hidden people to distract people from their current resource problems, and Elfie is caught in the middle of it."," Adventure, Sci-Fi", 1986, Completed, Coral Reef Legend
Sangokushi Daiichibu Eiyuu-tachi no Yoake, Movie, An anime based on the Romance of the Three Kingdoms novel., Historical, 1992, Completed," Sangokushi [1] Eiyuutachi No Yoake, 三国志 第一部 英雄たちの夜明け"
Sangokushi Daisanbu Harukanaru Taichi, Movie, An anime based on the Romance of the Three Kingdoms novel.," Action, Historical", 1994, Completed, 三国志 第三部 遥かなる大地
Sangokushi, Movie, An anime based on the Romance of the Three Kingdoms novel., Historical, 1993, Completed, Great Conquest
Sanguo Yanyi, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis," Action, Drama, Historical, Martial Arts, Supernatural", 2018, Completed," Romance of the Three Kingdoms, Sanguo Yanyi 3D Donghua Ban, 三国演义"
Sankaku Mado no Sotogawa wa Yoru, Fall 2021 Anime," Shy bookstore clerk Kosuke Mikado has the ability to see ghosts and spirits, an ability he wishes he didn't have, since what he sees usually terrifies him. Rihito Hiyakawa, an exorcist whose supernatural powers are as strong as his social graces are weak, doesn't seem to fear anything, mortal or otherwise. When this odd couple gets together to solve the bizarre cases that come their way, their work methods may not be entirely safe for work!"," Drama, Mystery, Shounen Ai, Supernatural", 2021, Completed," The Night Beyond the Tricornered Window, さんかく窓の外側は夜"
Sankarea, TV Series," The protagonist, Chihiro Furuya, is a male highschool student with a keen interest in zombies, collecting zombie-related videogames, film and manga, and even to the point of desiring to “kiss a zombie girl”. Following the death of his pet cat, he attempts to revive it using an old manuscript, which describes the process of creating a potion for resurrection. At this time he encounters a girl named Rea Sanka, who has run away from home. In an attempt to commit suicide, she drinks a sample of the “resurrection” potion which is created from a poisonous herb known as Hydrangea macrophylla, however this fails to kill her.Following an argument with her father, she falls from a cliff by accident and dies; however as a result of the potion, she returns as a zombie. Though she becomes undead, she chooses not to consume human flesh, and rather survives on eating the hydrangea herbs."," Comedy, Ecchi, Horror, Romance, Shounen, Supernatural", 2012, Completed, Sankarea
Sankarea (Dub), TV Series," Furuya's not interested in the living, he's got zombies on the brain! When Furuya's cat dies, he decides he's going to try and bring it back to life. In the process, he stumbles across a girl who is involved in an accident and turns into a real zombie! What's Furuya going to do now that the thing he loves the most is right in front of his eyes?"," Comedy, Ecchi, Horror, Romance, Shounen, Supernatural", 2012, Completed, Sankarea
Sankarea OVA, OVA," The protagonist, Chihiro Furuya, is a male highschool student with a keen interest in zombies, collecting zombie-related videogames, film and manga, and even to the point of desiring to “kiss a zombie girl”. Following the death of his pet cat, he attempts to revive it using an old manuscript, which describes the process of creating a potion for resurrection. At this time he encounters a girl named Rea Sanka, who has run away from home. In an attempt to commit suicide, she drinks a sample of the “resurrection” potion which is created from a poisonous herb known as Hydrangea macrophylla, however this fails to kill her.Following an argument with her father, she falls from a cliff by accident and dies; however as a result of the potion, she returns as a zombie. Though she becomes undead, she chooses not to consume human flesh, and rather survives on eating the hydrangea herbs."," Comedy, Ecchi, Horror, Romance, Shounen, Supernatural", 2012, Completed, さんかれあ
Sanrio Anime Sekai Meisaku Gekijou, TV Series," Hello Kitty and other Sanrio characters star in adaptations of various spoof famous stories. Each episode contains two stories. The series presents itself as a stage plays. And the characters are actors in the story (eg. Cat Wars is a spoof of the Star Wars story). You, the viewer, is meant to be as one of the people in the audience."," Adventure, Fantasy, Kids", 1987, Completed," Hello Kitty's Furry Tale Theater, Hello Kitty's Animation Theater, サンリオ・アニメ世界名作劇場"
Sanrio Anime Sekai Meisaku Gekijou (Dub), TV Series," Hello Kitty and other Sanrio characters star in adaptations of various spoof famous stories. Each episode contains two stories. The series presents itself as a stage plays. And the characters are actors in the story (eg. Cat Wars is a spoof of the Star Wars story). You, the viewer, is meant to be as one of the people in the audience."," Adventure, Fantasy, Kids", 1987, Completed," Hello Kitty's Furry Tale Theater, Hello Kitty's Animation Theater, サンリオ・アニメ世界名作劇場"
Sanrio Danshi, Winter 2018 Anime," The project's premise follows Kouta Hasegawa, a high school boy that loves the yellow Pom Pom Purin dog. By mere coincidence, he ends up attending the same school as Yuu Mizuno, a boy who likes the bunny My Melody. Yuu tells Kouta that there's nothing to be ashamed of for liking Sanrio's cute characters. Together, Kouta, Yuu, Shunsuke Yoshino, Ryou Nishimiya, and Seiichirou Minamoto learn to accept their love of the characters instead of feeling embarrassed.", School, 2018, Completed, サンリオ男子
Sansha Sanyou, Spring 2016 Anime," Futaba Odagiri is the new transfer student with a super energetic personality; Teru Hayama is the class president with a surprisingly mean personality contrary to her innocent looks; and Youko Nishikawa is from a formerly rich, now extremely poor family who still holds on to her princess attitude. These three unlikely students with clashing personalities become good friends and survive the day-to-day teenage life in a very funny story."," Comedy, School, Slice of Life", 2016, Completed," Three Leaves, Three Colors, 三者三葉"
Sansha Sanyou (Dub), Spring 2016 Anime," Futaba Odagiri is the new transfer student with a super energetic personality; Teru Hayama is the class president with a surprisingly mean personality contrary to her innocent looks; and Youko Nishikawa is from a formerly rich, now extremely poor family who still holds on to her princess attitude. These three unlikely students with clashing personalities become good friends and survive the day-to-day teenage life in a very funny story."," Comedy, School, Slice of Life", 2016, Completed," Three Leaves, Three Colors, 三者三葉"
Sansha Sanyou Specials, Special, Bundled with BD/DVD volumes 1-3.," Comedy, School, Slice of Life", 2016, Completed," Kinoko wa Karada ni Iindayo, Koukyuu Wanyuu no Shishokukai, Dekiru Onna wa Mibunryou, Three Leaves, Three Colors Specials, 三者三葉"
Santa Company, Movie," Noel is an 11-year-old girl who despises Christmas. She has lived with her father ever since her parents divorced three years ago, but her father ends up busy at work every Christmas and she cannot play with her friends from school.On a lonely Christmas Eve, Noel takes her usual apartment complex elevator ride to her home, but when the doors open, she finds herself lost in a humongous factory—owned by Santa Claus. Santa Claus has gone corporate as Santa Company with the motto ""Swiftly, surely, secretly."" The outfit takes orders and delivers top-notch presents to children in the utmost secrecy. Noel meets some new friends, and together, they take off in a sled to deliver presents.", Fantasy, 2014, Completed, サンタ・カンパニー
Santa Company, Movie," Santa Company is an original work brought to life by Kenji Itoso. A short animation was released in 2014 after a successful crowdfunding campaign, followed by a feature-length version released in Japan in 2019. This work is a spin-off featuring some of the same characters.Upon their visit to a tropical island just below the equator, Mint and co. from Santa Company find themselves confronted with a mountain of ocean debris. Small acts of carelessness upon carelessness have, quite literally, piled up into a big problem—just what have Mint and the others gotten themselves into...? A splendid, yet strange, secret Christmas story.", Fantasy, 2021, Completed," SANTA COMPANY ~Midsummer Merry Christmas~, サンタ・カンパニー ～真夏のメリークリスマス～"
Sanzoku no Musume Ronja, Fall 2014 Anime," Ronja is the only daughter of Mattis, the chief of a tribe of bandits who live in a huge castle in the forest. The story follows Ronja as she encounters mystical creatures, makes friends with another young child like herself, and experiences life in the forest.", Adventure, 2014, Completed," Ronja Rövardotter, 山賊の娘ローニャ"
Sanzoku no Musume Ronja (Dub), Fall 2014 Anime," The story is about a girl named Ronja who is the daughter of a chief of a tribe of bandits and lives in a huge castle in the forest with the bandits. The story follows Ronja as she encounters mystical creatures, makes friends with another young child like herself, and experiences life in the forest.", Adventure, 2014, Completed," Ronja Rövardotter, Ronia the Robber's Daughter, 山賊の娘ローニャ"
Saraba Uchuu Senkan Yamato, Movie," In the year 2201, one year after the Yamato saved Earth from radioactive contamination, a new threat emerges. The Yamato makes its final journey to save the Earth from this new threat.Earth has almost recovered from the battle against Gamilus, and reconstruction has expanded to the other planets. When former Yamato crew-mates discover a strange, garbled message that seems to be coming from a white comet headed towards Earth, they hijack their old space fortress and begin a new battle."," Action, Drama, Military, Sci-Fi, Space", 1978, Completed, Arrivederci Space Cruiser Yamato
Sarazanmai, Spring 2019 Anime," Kazuki Yasaka, an 8th grader living in Asakusa, is turned into a Kappa along with his classmates Toi and Enta by a mysterious creature named Keppi, after they break inadvertently a statue of a Kappa, the guardian god of the city.They are then ordered by Keppi, who claims to be the first heir to the throne of Kappa Kingdom, to fight against the Kapa-zombies, bioarms created by his enemies, if they want to return to their human form. In order to kill them, they have to make a specific sound called ""Sarazanmai"" which is produced only when the three of them are united, but the three boys cannot connect at first.In addition, one of their secrets is revealed to each other every time they emit the sound!They finally accept to take risks to collect the ""Plates of Hope,"" given by Keppi when they defeat the Kapa-zombies, and which can make their wishes come true. However, some trouble occurs over the plates...! Along the course of the fights against the Kapa-zombies, their fierce past and inner conflicts keep getting revealed. This is the sarcastic fantasy of three boys who don't feel connected to their important ones, getting to realize the real meaning of bonds."," Action, Fantasy, Supernatural", 2019, Completed, さらざんまい
Sarazanmai (Dub), Spring 2019 Anime," Kazuki Yasaka, an 8th grader living in Asakusa, is turned into a Kappa along with his classmates Toi and Enta by a mysterious creature named Keppi, after they break inadvertently a statue of a Kappa, the guardian god of the city.They are then ordered by Keppi, who claims to be the first heir to the throne of Kappa Kingdom, to fight against the Kapa-zombies, bioarms created by his enemies, if they want to return to their human form. In order to kill them, they have to make a specific sound called ""Sarazanmai"" which is produced only when the three of them are united, but the three boys cannot connect at first.In addition, one of their secrets is revealed to each other every time they emit the sound!They finally accept to take risks to collect the ""Plates of Hope,"" given by Keppi when they defeat the Kapa-zombies, and which can make their wishes come true. However, some trouble occurs over the plates...! Along the course of the fights against the Kapa-zombies, their fierce past and inner conflicts keep getting revealed. This is the sarcastic fantasy of three boys who don't feel connected to their important ones, getting to realize the real meaning of bonds."," Action, Fantasy, Supernatural", 2019, Completed, さらざんまい
Saredo Tsumibito wa Ryuu to Odoru, Spring 2018 Anime," The series takes place in an alternate world, staged mostly in the city of Eridana, whose territory is half in the Tseberun Dragon Empire, and half in the Lapetodes Seven Cities Alliance. Each half is separated by the Orielal River. In this world, special abilities called spell formulas (咒式, jushiki) exist, which are essentially chemical reactions augmented through special weapons that cause a magic spell-like effect. These special weapons are called Magic Staff weapons, and are as varied as regular weapons are. Spell formulists use these spell formulas to fight with ""Beasts of Abhorrent Form,"" natural creatures that use spell formulas and pose a threat to humans, such as Dragons, Aions, or Enormes. The story focuses on the two main characters, Gaius Sorel and Gigina Ashley-Bufh, the only two employees of spell formulist dispatch office Ashley-Bufh & Sorel Co. They are met with a variety of requests from a variety of clients, all requiring the adept use of spell formulas."," Action, Drama, Fantasy, Sci-Fi", 2018, Completed," Dances with the Dragons, されど罪人は竜と踊る"
Saredo Tsumibito wa Ryuu to Odoru (Dub), Spring 2018 Anime," The series takes place in an alternate world, staged mostly in the city of Eridana, whose territory is half in the Tseberun Dragon Empire, and half in the Lapetodes Seven Cities Alliance. Each half is separated by the Orielal River. In this world, special abilities called spell formulas (咒式, jushiki) exist, which are essentially chemical reactions augmented through special weapons that cause a magic spell-like effect. These special weapons are called Magic Staff weapons, and are as varied as regular weapons are. Spell formulists use these spell formulas to fight with ""Beasts of Abhorrent Form,"" natural creatures that use spell formulas and pose a threat to humans, such as Dragons, Aions, or Enormes. The story focuses on the two main characters, Gaius Sorel and Gigina Ashley-Bufh, the only two employees of spell formulist dispatch office Ashley-Bufh & Sorel Co. They are met with a variety of requests from a variety of clients, all requiring the adept use of spell formulas."," Action, Drama, Fantasy, Sci-Fi", 2018, Completed," Dances with the Dragons, されど罪人は竜と踊る"
Sarusuberi, Movie, The time," Drama, Historical", 2015, Completed, 百日紅～Miss HOKUSAI～
Sarusuberi, Movie, The time," Drama, Historical, Seinen, Supernatural", 2015, Completed, 百日紅～Miss HOKUSAI～
