name,Type,Plot Summary,Genre,Released,Status,Other name
Saber Marionette J Again (Dub), TV Series," Lime, Cherry, and Bloodberry, female-like androids called marionettes, have returned to Otaru`s side. The somewhat reformed marionettes of Faust (Tiger, Luchs, and Panther) are sent to stay with Otaru and friends to learn more about being human. Enter a seventh marionette named Marine, who has a mysterious power -- and they all possess the special maiden circuit that allows a marionette to feel emotions!"," Action, Comedy, Harem, Mecha, Romance, Sci-Fi", 1997, Completed, Mata Mata Saber Marionette J; またまたセイバーマリオネットＪ
Saber Marionette J to X, TV Series," Taking place mere months after the Saber Marionette J OVA series, this newest installment in the Saber Marionette line follows the continuing adventures of Otaru and his clan of selfless, obsessive marionette girls. This time, the evil Faust is back, and again toying with Marionette technology that was never meant to be explored. The Saber Dolls are back, and torn between their newfound love for Otaru and their undying loyalty to Faust; Will Otaru, Lime, Cherry and Bloodberry be able to stop Faust again, or are they all headed for the scrap heap?"," Action, Adventure, Comedy, Harem, Mecha, Sci-Fi", 1998, Completed, セイバーマリオネットJ to X
Saber Marionette J to X (Dub), TV Series," Taking place mere months after the Saber Marionette J OVA series, this newest installment in the Saber Marionette line follows the continuing adventures of Otaru and his clan of selfless, obsessive marionette girls. This time, the evil Faust is back, and again toying with Marionette technology that was never meant to be explored. The Saber Dolls are back, and torn between their newfound love for Otaru and their undying loyalty to Faust; Will Otaru, Lime, Cherry and Bloodberry be able to stop Faust again, or are they all headed for the scrap heap?(Source"," Action, Adventure, Comedy, Harem, Mecha, Sci-Fi", 1998, Completed, セイバーマリオネットJ to X
Saber Marionette R (Dub), OVA," Jr., the heir of Romana and his battle sabers Cherry and Lime, who have girl circuits are enjoying their peaceful life in Romana. Suddenly, the evil Star-Face and his sexadolls attack Romana in order to take over so Star-Face can become the next High Official. In order to truly become the next High Official and ruler of Romana, he must first eliminate Jr. This begins a battle for, not only Jr.'s life, but for all of Romana."," Action, Comedy, Harem, Mecha, Sci-Fi", 1995, Completed, Saber Marionette R; SMガールズ セイバーマリオネットR
Sabiiro no Armor, Winter 2022 Anime," The anime adaptation of Rusted Armors, a multimedia project that first started with a stage play and a manga adaptation. The project focuses on the relationship between the gun-toting Magoichi — who is the leader of the Saika Ikki mercenary group — and the Sengoku era warlord Oda Nobunaga."," Action, Historical, Samurai", 2022, Completed, 錆色のアーマ-黎明-
Sabikui Bisco, Winter 2022 Anime," A plague-like wind blows across the arid, sandy expanse of a post-apocalyptic Japan. As it sweeps over the living and nonliving alike, rust is all that remains in its wake. The cause of the catastrophic state of the world is believed to be mushroom spores. Bisco Akaboshi, known as the ""Man-Eating Mushroom,"" is a wanted criminal archer whose arrows instantly grow mushrooms wherever they land. However, he is in truth a ""Mushroom Protector,"" a person who spreads fungi in order to enrich the land and return it to its previous state.Alongside the crab Akutagawa and young doctor Milo Nekoyanagi, Bisco ventures through the wastelands of Japan searching for the legendary ""Sabikui""—a panacean mushroom said to devour all forms of rust."," Action, Adventure, Fantasy", 2022, Completed," Rust-Eater Bisco, 錆喰いビスコ"
Sabikui Bisco (Dub), TV Series," A plague-like wind blows across the arid, sandy expanse of a post-apocalyptic Japan. As it sweeps over the living and nonliving alike, rust is all that remains in its wake. The cause of the catastrophic state of the world is believed to be mushroom spores. Bisco Akaboshi, known as the ""Man-Eating Mushroom,"" is a wanted criminal archer whose arrows instantly grow mushrooms wherever they land. However, he is in truth a ""Mushroom Protector,"" a person who spreads fungi in order to enrich the land and return it to its previous state.Alongside the crab Akutagawa and young doctor Milo Nekoyanagi, Bisco ventures through the wastelands of Japan searching for the legendary ""Sabikui""—a panacean mushroom said to devour all forms of rust."," Action, Adventure, Fantasy, Sci-Fi", 2022, Completed, 錆喰いビスコ
Sabu to Ichi Torimono Hikae, TV Series," The series follows the adventures of Sabu, a young Edo bakufu investigator traveling with the blind master swordsman Ichi. In their travels, they assist the common people in solving mysteries and righting wrongs (usually committed by bandits or corrupt officials). Sabu is engaged to Midori, the daughter of his boss, who works as a police officer for the Tokugawa shogunate."," Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life", 1968, Completed," Sabu & Ichi's Arrest Warrant, Sabu & Ichi's Arrest Note, 佐武と市捕物控"
Sacred Seven , TV Series, A “new school battle action” project by Sunrise. The tagline is “People’s memories change the world!”," Action, School, Sci-Fi, Super Power", 2011, Completed, セイクリッドセブン
Sacred Seven - Shirogane no Tsubasa, Movie, A recap special that will feature the battles of Alma and Knight. The past story of Knight will be described with new animations.," Action, School, Sci-Fi, Super Power", 2012, Completed, Sacred Seven
Sacred Seven, Special, Picture Drama included in Sacred Seven," Action, Comedy, School, Sci-Fi, Super Power", 2012, Completed, Sacred Seven
Sadamitsu the Destroyer (Dub), TV Series," Sadamitsu, a high-school delinguents turned to a masked-hero, while not dealing with his rocky relationship with the strong female protagonist, he puts on a motorcycle-helmet-like mask and becomes a semi-robotic superhero who fights. He is assisted by other possibly- mechanical creatures in order to save the earth from the invasion of 20,000,000 escaped alien convicts."," Action, Mecha, School, Sci-Fi", 2001, Completed, Hakaima Sadamitsu; 破壊魔定光
Saenai Heroine no Sodatekata, Winter 2015 Anime," The life of Tomoyo Aki, a highschool otaku working part time to support his BD hoarding. With remarkable luck, he bumps head-first into, Megumi Kato, the most beautiful girl he has ever seen. Naturally, the meeting twists his life into a complicated torrent of relationships. Eriri Spencer Sawamura, his half-foreigner childhood friend who's always valued her relationship with MC. Kasumigaoka Utaha, a cold, composed renowned literary genius who shoves everyone aside from our protagonist. What is this? An eroge introduction?The tale of a small not quite doujin circle, but not quite indie studio's journey through the tough territory of comiket and beyond."," Comedy, Drama, Romance, School", 2015, Completed, Saekano
Saenai Heroine no Sodatekata ♭, Spring 2017 Anime, Second season of Saenai Heroine no Sodatekata.," Comedy, Ecchi, Harem, Romance, School", 2017, Completed," Saenai Heroine no Sodatekata Flat, 冴えない彼女〈ヒロイン〉の育てかた♭"
Saenai Heroine no Sodatekata Fine, Movie," After blessing software announced their first work, Eriri and Utaha leave the group to join popular creator Akane Kosaka in developing a major game called Fields Chronicle.Meanwhile, Tomoya and Megumi join hands with their new members and various other parties to produce their new game.What will become of Eriri and Utaha’s major work? Will the relationship between Tomoya and Megumi change? And what will be the ultimate fate of blessing software’s new game?"," Comedy, Ecchi, Harem, Romance, School", 2019, Completed, Saekano the Movie
Saezuru Doubutsu wa Yarushikanai!, ONA, Mini anime to promote the movie Saezuru Tori wa Habatakanai, Comedy, 2019, Completed, 囀る動物はやるしかない！
Saezuru Tori wa Habatakanai, Movie," Yashiro is the young leader of Shinseikai and the president of the Shinseikai Enterprise, but like so many powerful men, he leads a double life as a deviant and a masochist. Doumeki Chikara comes to work as a bodyguard for him and, although Yashiro had decided that he would never lay a hand on his own men, he finds there's something about Doumeki that he can't resist. Yashiro makes advances toward Doumeki, but Doumeki has mysterious reasons for denying. Yashiro, who abuses his power just to abuse himself, and Doumeki, who faithfully obeys his every command, begin the tumultuous affair of two men with songs in their hearts and no wings to fly."," Drama, Yaoi", 2020, Completed, 囀る鳥は羽ばたかない The clouds gather
Saezuru Tori wa Habatakanai, Movie, Second movie of Saezuru Tori wa Habatakanai., Drama, 0, Upcoming, Twittering Birds Never Fly ; 囀る鳥は羽ばたかない The storm breaks ; Twittering Birds Never Fly - The Storm Breaks
Saigo no Door wo Shimero!, OVA," After being best man at his best friend's (Saitou Toshihisa) wedding, Nagai Atsushi realizes that he might have fallen for him. Nagai, drowning in his sorrows and hatred for the new bride then meets Honda Kenzou, another guest at the wedding. Honda takes care of Nagai when he was dead drunk and now Nagai can't stop thinking of both Honda and Saitou."," Boys Love, Comedy, Drama, Erotica, Romance", 2007, Completed," Close the Last Door, 最後のドアを閉めろ！"
Saihate no Paladin, Fall 2021 Anime," In a city of the dead, long since ruined and far from human civilization, lives a single human child. His name is Will, and he's being raised by three undead"," Adventure, Fantasy", 2021, Completed, 最果てのパラディン ; さいはてのパラディン ; Saihate no Paradin ; Ultimate Paladin ; Paladin of the End ; The Faraway Paladin
Saihate no Paladin (Dub), Fall 2021 Anime," Born into a new world after a life of stagnancy, Will awakens to the faces of a skeleton, a ghost, and a mummy. Living in the ruins of a city long fallen, the three raise Will as their own. The skeleton— Blood—teaches him to fight; the ghost—Gus—teaches him magic; and the mummy—Mary—teaches him religion and responsibility. Most importantly, they all teach him love.As Will grows up and learns about the world he was born into, he prepares for the day when he must finally set out on his own. For Will, this journey includes a lifelong promise. At their coming-of-age, every adult is required to swear an oath to the god of their choice, with the strength of the pledge affecting the degree of their sworn god's blessing.With his departure approaching, Will must prepare to accept the truth of his undead guardians and embark into a world that even they don't know the state of. Will discovers, however, that every oath must be fulfilled, one way or another."," Action, Adventure, Fantasy", 2021, Completed," Paladin of the End, Ultimate Paladin, The Faraway Paladin, 最果てのパラディン"
Saihate no Paladin 2nd Season, TV Series, Second season of Saihate no Paladin.," Action, Adventure, Fantasy", 0, Upcoming, The Faraway Paladin 2 ;  最果てのパラディン
Saihate no Paladin, TV Series, Second season of Saihate no Paladin.," Action, Adventure, Fantasy", 2023, Upcoming, The Faraway Paladin Season 2; Saihate no Paladin 2nd Season ; 最果てのパラディン 鉄錆の山の王
Saijaku Muhai no Bahamut, Winter 2016 Anime," Lux, a former prince of an empire named Arcadia that was overthrown via a rebellion five years earlier. Lux accidentally trespasses in a female dormitory's bathing area, sees the kingdom's new princess Lisesharte naked, and incurs her wrath. Lisesharte then challenges Lux to a Drag-Ride duel. Drag-Rides are ancient armored mechanical weapons that have been excavated from ruins all around the world. Lux used to be called the strongest Drag-Knight, but now he's known as the ""undefeated weakest"" Drag-Knight because he will absolutely not attack in battle. After his duel with Lisesharte, Lux ends up attending the female-only academy that trains royals to be Drag-Knights."," Action, Ecchi, Fantasy, Harem, Romance, School, Supernatural", 2016, Completed," Undefeated Bahamut Chronicle, 最弱無敗の神装機竜《バハムート》"
SaiKano , TV Series," Shuji and Chise are two Hokkaido high school students barely starting a relationship with each other. Then, with no warning, a squadron of bombers from an unknown country destroy the city of Sapporo. All hope is lost when suddenly, the bombers are destroyed by a small red light floating across the sky. At this point, Shuji finds out that the one responsible for eliminating the enemy forces is Chise, who reveals herself as a cyborg engineered for mass-destruction."," Drama, Romance, School, Sci-Fi", 2002, Completed," Saishuu Heiki Kanojo; She, The Ultimate Weapon; SaiKano; Saishuuheiki Kanojo"
Saikano (Dub), TV Series," Shuuji and Chise are third year students at a high school in Hokkaido. The shy Chise is finally confessing to Shuuji, and finally the two of them are starting to exchange diary awkwardly. One day, Shuuji tries to escape from a sudden enemy air raid on Sapporo. While desperately escaping from the air raid, Shuuji sees a scene that he could not forget for his life. He sees Chise, with a huge weapon looking as if it was part of her hand, shooting the enemy fighters down one by one. Apparently, Chise is the ultimate weapon with destructive power which is important for the war."," Drama, Romance, School, Sci-Fi", 2002, Completed," Saishuu Heiki Kanojo; She, The Ultimate Weapon; SaiKano; Saishuuheiki Kanojo"
SaiKano OVA, OVA," Shuji and Chise are two Hokkaido high school students barely starting a relationship with each other. Then, with no warning, a squadron of bombers from an unknown country destroy the city of Sapporo. All hope is lost when suddenly, the bombers are destroyed by a small red light floating across the sky. At this point, Shuji finds out that the one responsible for eliminating the enemy forces is Chise, who reveals herself as a cyborg engineered for mass-destruction."," Drama, Romance, Sci-Fi", 2005, Completed, 最終兵器彼女Another Love Song
Saikano, OVA," In the sky over Hakata city, fighter planes were flying and bombers are dropping bombs one after another. It became a sea of flames around Fukuoka Dome. At that time, a light appeared in the sky. In the shower of missiles, it intercepted enemy planes by its energy cannon. It was another “Ultimate Weapon”.In the meantime, Chise was suffered from the fact that she’d been turned into a weapon against her will, and she was thinking about Shuji. However, the army continued sending her to the battle fields.Whether another ultimate weapon is an enemy or a friend?This OVA will reveal another truth that wasn’t described in TV series."," Drama, Romance, Sci-Fi", 2005, Completed, 最終兵器彼女Another Love Song; Saikano OVA; Saishuuheiki Kanojo - Another Love Song
Saiki Kusuo no Ψ Nan, Summer 2016 Anime," Saiki Kusuo has a wide array of superpowers at his command, including telepathy and telekinesis. This might sound awesome, but, in Kusuo's experience, superpowers are not all they're cracked up to be. He tries to live a normal life, despite his annoying abilities."," Comedy, School, Shounen, Supernatural", 2016, Completed," The Disastrous Life of Saiki K., 斉木楠雄のΨ難"
Saiki Kusuo no Ψ Nan (TV), Summer 2016 Anime," Saiki Kusuo has a wide array of superpowers at his command, including telepathy and telekinesis. This might sound awesome, but, in Kusuo's experience, superpowers are not all they're cracked up to be. He tries to live a normal life, despite his annoying abilities."," Comedy, School, Shounen, Supernatural", 2016, Completed," The Disastrous Life of Saiki K., 斉木楠雄のΨ難"
Saiki Kusuo no Ψ Nan (TV) (Dub), Summer 2016 Anime," Saiki Kusuo has a wide array of superpowers at his command, including telepathy and telekinesis. This might sound awesome, but, in Kusuo's experience, superpowers are not all they're cracked up to be. He tries to live a normal life, despite his annoying abilities."," Comedy, School, Shounen, Supernatural", 2016, Completed," The Disastrous Life of Saiki K., 斉木楠雄のΨ難"
Saiki Kusuo no Ψ-nan 2, Winter 2018 Anime, Sequel to Saiki Kusuo no Ψ-nan (TV).," Comedy, School, Shounen, Supernatural", 2018, Completed," The Disastrous Life of Saiki K. 2, 斉木楠雄のΨ難 2"
Saiki Kusuo no Ψ-nan, TV Series, Adaptation of the final chapters of the Saiki Kusuo no Ψ-nan manga.," Comedy, School, Shounen, Slice of Life, Supernatural", 2018, Completed," The Disastrous Life of Saiki K. Final Arc, The Disastrous Life of Saiki K. Final Arc"
Saiki Kusuo no Ψ-nan, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis here.," Comedy, School, Shounen, Slice of Life, Supernatural", 2019, Completed," The Disastrous Life of Saiki K. Restart Arc, 斉木楠雄のΨ難 Ψ始動編"
Saiki Kusuo no Ψ-nan, ONA,," Comedy, School, Shounen, Slice of Life, Supernatural", 2019, Completed," The Disastrous Life of Saiki K. Restart Arc, 斉木楠雄のΨ難 Ψ始動編"
Saikin Yatotta Maid ga Ayashii, Summer 2022 Anime," The beautiful maid Lilith has recently been hired to care for the whims of her employer's son, Yuuri. However, Yuuri's overzealous skepticism of her every action keeps him on edge as he suspects devious mischief being plotted behind his back. Despite his paranoia, Lilith grows fond of Yuuri and often teases him as a way to further their bonding.Saikin Yatotta Maid ga Ayashii revolves around the relationship between the cautious Yuuri and his wonderfully charming maid in this day-to-day oddball romantic comedy."," Comedy, Romantic Subtext, Shounen", 2022, Completed,"  The Maid I Hired Recently Is Mysterious, My Recently Hired Maid is Suspicious ; 最近雇ったメイドが怪しい"
Saikin Yatotta Maid ga Ayashii (Dub), Summer 2022 Anime," The beautiful maid Lilith has recently been hired to care for the whims of her employer's son, Yuuri. However, Yuuri's overzealous skepticism of her every action keeps him on edge as he suspects devious mischief being plotted behind his back. Despite his paranoia, Lilith grows fond of Yuuri and often teases him as a way to further their bonding.Saikin Yatotta Maid ga Ayashii revolves around the relationship between the cautious Yuuri and his wonderfully charming maid in this day-to-day oddball romantic comedy."," Comedy, Romantic Subtext, Shounen", 2022, Completed,"  The Maid I Hired Recently Is Mysterious, My Recently Hired Maid is Suspicious ; 最近雇ったメイドが怪しい"
Saikyou Ginga Ultimate Zero Battle Spirits , TV Series, No synopsis has been added for this series yet., Shounen, 2014, Completed, 最強銀河 究極[アルティメット]ゼロ~バトルスピリッツ~
Saikyou Kamizmode!, ONA," The franchise has a theme of sumo, taiko drumming, and music. Characters in the franchise will have both a ""sumode"" and a ""kamizmode,"" and can transform between them. Characters in the franchise will battle to become a yokozuna.", Action, 2020, Completed, 最響カミズモード！
Saikyou Onmyouji no Isekai Tenseiki, Winter 2023 Anime," After the betrayal of his companions, Haruyoshi, the strongest diviner, was on the verge of dying. Hoping to be happy in the next life, he attempted the secret reincarnation technique and was sent to a different world!Born into a family of magicians, the magic he didn't inherit paled in comparison to his previous abilities as an onmyouji. ""Who needs magic? I'll survive in this world with my old techniques!"""," Action, Adventure, Fantasy, Reincarnation", 2023, Completed," The Reincarnation of the Strongest Exorcist in Another World, 最強陰陽師の異世界転生記"
Saikyou Onmyouji no Isekai Tenseiki (Dub), Winter 2023 Anime," After the betrayal of his companions, Haruyoshi, the strongest diviner, was on the verge of dying. Hoping to be happy in the next life, he attempted the secret reincarnation technique and was sent to a different world!Born into a family of magicians, the magic he didn't inherit paled in comparison to his previous abilities as an onmyouji. ""Who needs magic? I'll survive in this world with my old techniques!"""," Action, Adventure, Fantasy, Isekai, Reincarnation", 2023, Completed," The Reincarnation of the Strongest Exorcist in Another World, 最強陰陽師の異世界転生記"
Saikyou Robot Daiouja, TV Series," This is the story of Mito Mitsukuni in mecha style. Prince of the Edon Star, Edward Mito begins a trip to the galaxy with his servant Baron Kalkus, Duke Skead and the ninja girl Shinobu. Under the false identity of Bocchan, Suke and Kaku they help the oppressed people and fight with the super robot Daioja."," Action, Mecha, Sci-Fi, Shounen", 1981, Completed, 最強ロボ ダイオージャ
Sailor Moon , TV Series," One day, Usagi Tsukino, clumsy 2nd-year middle school student (8th grader), stumbles upon a talking cat named Luna. Luna tells her that she is destined to be Sailor Moon, “champion of love and justice”, and she must search for the fabled Moon Princess. Usagi finds friends that turn out to be destined senshi as well, and together they fight to save the world from the certain doom brought upon by the Dark Kingdom (Queen Beryl, the generals, Metallia)."," Demons, Magic, Romance, Shoujo", 1992, Completed," Bishoujo Senshi Sailor Moon, 美少女戦士セーラームーン"
Sailor Moon (Dub), TV Series," Tsukino Usagi is a 14-year old girl in junior high. She's ditzy, whiny, and a crybaby. She often flunks her tests, and she is always scolded by her family. However after a bad day, Usagi is surprised to encounter a black cat that can talk! The cat, Luna, grants Usagi the power to transform into Sailor Moon, a fighter who is to save the world against the Dark Kingdom and its evil ruler, Queen Beryl.Of course, Usagi can't do it alone, and there are others who will help her on the way..."," Action, Comedy, Demons, Magic, Romance, School, Shoujo, Super Power", 1992, Completed," Bishoujo Senshi Sailor Moon, 美少女戦士セーラームーン"
Sailor Moon Crystal, Summer 2014 Anime," Tsukino Usagi is a little clumsy and a crybaby, but she is also one spirited eighth grader. One day she meets Luna, a black cat with a crescent moon mark on her forehead, and transforms into the pretty sailor-suited guardian of love and justice, Sailor Moon. As a chosen guardian of justice, Usagi apparently has a mission to protect a princess, and to find her fellow Guardians and the Legendary Silver Crystal.Meanwhile, Queen Beryl of the Dark Kingdom sends her subordinates to the town where Usagi lives. They cause strange events to occur there, all in an effort to acquire the tremendously powerful Silver Crystal.Can Sailor Moon and the other Guardians successfully find the Legendary Silver Crystal, and protect the princess?"," Demons, Magic, Romance, Shoujo", 2014, Completed," Bishoujo Senshi Sailor Moon Crystal, 美少女戦士セーラームーン Crystal"
Sailor Moon Crystal Season III, Spring 2016 Anime, The season adapted the Death Busters arc from the fifth and sixth volumes of the complete edition of Takeuchi Naoko's original Sailor Moon manga.," Demons, Magic, Romance, Shoujo", 2016, Completed," Bishoujo Senshi Sailor Moon Crystal Season III, 美少女戦士セーラームーンCrystal　第３期＜デス・バスターズ編＞"
Sailor Moon R, TV Series,,,,,
Sailor Moon R (Dub), TV Series, The season is divided into two arcs," Demons, Magic, Romance, Shoujo", 1993, Completed," Bishoujo Senshi Sailor Moon R, 美少女戦士セーラームーン R"
Sailor Moon R, Movie, When Mamoru was little he gave a rose to a little boy named Fiore. Fiore promised that one day he would bring Mamoru lots of flowers. Now Fiore has come back to earth but his intentions are not merely to fulfil a promise...," Drama, Magic, Romance, Shoujo", 1993, Completed, Bishoujo Senshi Sailor Moon R
Sailor Moon R, Movie, When Mamoru was little he gave a rose to a little boy named Fiore. Fiore promised that one day he would bring Mamoru lots of flowers. Now Fiore has come back to earth but his intentions are not merely to fulfil a promise...," Action, Demons, Drama, Magic, Romance, Shoujo, Super Power", 1993, Completed, Bishoujo Senshi Sailor Moon R
Sailor Moon S, TV Series,  Sailor Moon and the senshi are up against a new set of villains," Drama, Magic, Romance, Shoujo", 1994, Completed," Bishoujo Senshi Sailor Moon S, 美少女戦士セーラームーン S"
Sailor Moon S (Dub), TV Series," This season makes a turning point in the Sailor Moon story. The Sailor Senshi are confronted by a new enemy, the Death Busters. Rei had a premonition that this enemy would rule the world in an era called the Silence. To do this, the Death Busters need to find the three Talismans that would summon the Holy Grail. However, two mysterious Sailor Senshi, Sailor Uranus and Sailor Neptune, plan to find the Talismans before them... but without Sailor Moon's help."," Drama, Magic, Romance, Shoujo", 1994, Completed," Bishoujo Senshi Sailor Moon S, 美少女戦士セーラームーン S"
Sailor Moon S (Movie), Movie," This season makes a turning point in the Sailor Moon story. The Sailor Senshi are confronted by a new enemy, the Death Busters. Rei had a premonition that this enemy would rule the world in an era called the Silence. To do this, the Death Busters need to find the three Talismans that would summon the Holy Grail. However, two mysterious Sailor Senshi, Sailor Uranus and Sailor Neptune, plan to find the Talismans before them... but without Sailor Moon's help."," Drama, Magic, Romance, Shoujo", 1994, Completed, Bishoujo Senshi Sailor Moon S
Sailor Moon S Movie, Movie," An unusual snow storm hits Tokyo and the Sailor Senshi discover that an evil snow queen Kaguya, wants to freeze the entire earth. It's up to the Inner Sailor Senshi along with the Outers, to defeat the Queen. Meanwhile, Luna falls in love with a human astronomer named Kakeru whose girlfriend is an astronaut about to take a space shuttle mission. Kakeru becomes ill and Luna wishes she could be a human to help him."," Action, Adventure, Comedy, Demons, Drama, Fantasy, Magic, Romance, Shoujo, Super Power", 1994, Completed, Bishoujo Senshi Sailor Moon S
Sailor Moon SuperS, TV Series," SuperS centers heavily on Chibi-usa and the Sailor Team. A new enemy, the Dead Moon Circus, has now appeared. Their motive is to find the Golden Dream Mirror that would be used to rule the world. To do this, the enemy attacks innocent victims for their Dream Mirrors and test their energy. Chibi-usa also has a new ally on her side, Pegasus. This season also sees the Sailor Senshi obtaining new powers."," Drama, Magic, Romance, Shoujo", 1995, Completed," Bishoujo Senshi Sailor Moon Super S, Pretty Guardian Sailor Moon SuperS"
Sailor Moon SuperS (Dub), TV Series," SuperS centers heavily on Chibi-usa and the Sailor Team. A new enemy, the Dead Moon Circus, has now appeared. Their motive is to find the Golden Dream Mirror that would be used to rule the world. To do this, the enemy attacks innocent victims for their Dream Mirrors and test their energy. Chibi-usa also has a new ally on her side, Pegasus. This season also sees the Sailor Senshi obtaining new powers."," Demons, Drama, Magic, Romance, Shoujo", 1995, Completed," Bishoujo Senshi Sailor Moon SuperS, 美少女戦士セーラームーン Super S"
Saint Beast , TV Series," In the ancient past, the Highest level of angels, the Six Saintly Beasts reigned supreme as the beast kings. Two of the Saint Beasts disobeyed Gods order and was sealed away in a Hellish place. Now after thousands of days and nights, the barrier has weakend and they escape. So the remaining four must go to Earth and stop them from causing trouble."," Adventure, Fantasy, Magic, Romance, Shoujo", 2003, Completed, セイント・ビースト～聖獣降臨編～
Saint Beast - Kouin Jojishi Tenshi Tan, TV Series," A long time ago, Zeus, the great god, created a three-tier hierarchy of angels, top, middle and lower, although they were supposed to be equal. And Zeus also appointed 6 angels as Saint Beasts who govern the animals of Earth. They were", Fantasy, 2007, Completed, セイント・ビースト～光陰叙事詩天使譚～
